Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;HPRC3;HPRC4;HPRC5;HPRC6;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;
2004 22 1;917;24042110643;3;0;1;1;0;0;0;0;0;0;0;1;1;0;
2004 22 1;918;24042141060;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;919;24042141052;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;920;24042160016;1;0;0;1;1;0;0;0;1;0;0;0;0;0;
2004 22 1;921;24042141050;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;922;24042131070;1;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;923;24042120162;1;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;924;24042141030;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;925;24042141037;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;926;24042150249;2;0;0;1;1;0;0;0;1;0;0;0;0;0;
2004 22 1;927;24042141111;3;1;0;1;0;0;0;0;0;0;0;1;0;0;
2004 22 1;928;24042110610;3;0;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;929;24042130999;3;0;0;1;0;1;0;0;0;0;0;0;0;0;
2004 22 1;930;24042140855;3;1;0;1;0;0;1;0;0;0;0;0;0;0;
2004 22 1;931;24042120359;3;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 22 1;932;24042140896;3;1;0;1;0;0;0;0;0;0;0;1;0;0;
2004 22 1;933;24042140282;9;0;0;0;1;0;0;1;1;0;0;0;0;0;
2004 22 1;934;24042130704;7;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;935;24042141084;7;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;936;24042120172;7;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;937;24042141087;7;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;938;24042160154;7;0;1;1;0;0;0;0;1;0;0;1;1;0;
2004 22 1;939;24042110054;7;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;940;24042140845;7;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;941;24042141134;7;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;942;24042120335;7;0;0;0;1;0;0;0;0;1;0;0;0;0;
2004 22 1;943;24042140924;12;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;944;24042120039;12;0;0;1;1;0;0;0;0;0;1;1;0;0;
2004 22 1;945;24042210536;9;1;0;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;946;24042141016;2;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;947;24042110186;2;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;948;24042131300;9;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;949;24042150733;9;0;1;1;0;0;0;0;1;0;0;0;0;0;
2004 22 1;950;24042120032;2;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;951;24042140994;2;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;952;24042140968;2;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;953;24042120184;2;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;954;24042141008;2;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;955;24042140832;9;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;956;24042160005;2;0;0;1;1;0;0;0;1;0;0;0;0;0;
2004 22 1;957;24042141003;2;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;958;24042120061;2;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;959;24042130595;12;1;0;1;0;0;0;0;0;0;0;0;1;0;
2004 22 1;960;24042140515;9;0;1;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;961;24042141136;9;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;962;24042204384;9;0;0;1;1;0;0;0;0;0;1;0;0;0;
2004 22 1;963;24041204168;11;1;0;0;0;0;1;1;0;0;0;0;0;0;
2004 22 1;964;24042141158;11;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;965;24042120086;1;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;966;24042210650;11;1;0;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;967;24042131133;6;0;0;1;0;1;0;0;0;0;0;0;0;0;
2004 22 1;968;24042110417;6;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 22 1;969;24042140815;3;1;0;1;0;0;0;0;0;0;0;1;0;0;
2004 22 1;970;24042140846;6;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;971;24042204383;6;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;972;24042160143;6;1;0;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;973;24042110437;3;0;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;974;24041910992;3;1;0;1;0;0;0;0;0;0;0;1;0;0;
2004 22 1;975;24042120361;3;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 22 1;976;24042051115;3;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;977;24042120343;3;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;978;24042140854;3;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;979;24042150287;3;0;0;1;1;0;0;0;1;0;0;1;0;0;
2004 22 1;980;24042140887;3;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;981;24042141116;3;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;982;24042120322;3;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;983;24042140874;6;1;0;0;0;0;0;0;0;0;0;0;1;0;
2004 22 1;984;24042120063;2;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;985;24042130669;13;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;986;24042150434;13;0;1;1;0;0;0;0;1;0;0;0;0;0;
2004 22 1;987;24042131054;13;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;988;24042120026;2;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;989;24042130686;13;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;990;24042130687;13;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;991;24042120340;10;0;0;0;1;0;0;0;0;1;0;0;0;0;
2004 22 1;992;24042130794;10;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;993;24042140210;9;0;0;0;1;0;0;0;1;0;0;0;0;0;
2004 22 1;994;24042130688;13;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;995;24042140510;13;0;1;1;0;0;0;0;1;0;0;1;0;0;
2004 22 1;996;24042131184;13;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;997;24042120048;2;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;998;24042130942;11;1;0;0;0;0;0;1;0;0;0;0;0;0;
2004 22 1;999;24042140879;11;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1000;24042120175;1;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1001;24042141180;8;1;0;1;0;0;0;0;0;0;1;1;1;0;
2004 22 1;1002;24042210543;11;1;0;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1003;24042120133;1;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1004;24042131253;1;1;0;1;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1005;24042150477;6;0;1;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1006;24042140883;10;1;0;1;0;0;0;0;0;0;0;1;0;0;
2004 22 1;1007;24042110003;10;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1008;24042130662;10;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1009;24042130800;10;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1010;24042120234;10;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1011;24042130656;10;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1012;24042131320;10;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1013;24042150286;5;0;0;1;1;0;0;0;1;0;0;1;0;0;
2004 22 1;1014;24042110592;8;0;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1015;24042131338;8;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1016;24042110606;4;0;0;1;0;1;0;0;0;0;0;0;0;0;
2004 22 1;1017;24042141155;8;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1018;24042120348;8;0;0;1;1;0;0;0;0;1;0;1;0;0;
2004 22 1;1019;24042131031;8;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1020;24042160156;3;0;1;1;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1021;24042130950;11;1;0;0;0;0;0;0;0;0;0;0;1;0;
2004 22 1;1022;24042120313;1;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1023;24042131301;1;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1024;24042141062;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1025;24042150395;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1026;24042141034;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1027;24042120238;1;0;0;0;1;0;0;1;0;0;0;0;0;0;
2004 22 1;1028;24042140882;1;1;0;1;0;0;0;0;0;0;0;1;0;0;
2004 22 1;1029;24042150229;9;0;0;0;1;0;0;0;1;0;0;0;0;0;
2004 22 1;1030;24042110659;11;0;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1031;24042131196;11;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1032;24042120072;2;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1033;24042140004;11;1;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 1;1034;24042120141;2;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1035;24042120933;9;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1036;24042150356;9;0;0;1;1;0;0;0;1;0;0;0;0;0;
2004 22 1;1037;24042141129;9;1;0;1;0;0;0;0;0;0;0;1;0;0;
2004 22 1;1038;24042140836;9;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1039;24042110658;9;0;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1040;24042120245;9;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1041;24042140938;12;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1042;24042141142;3;1;0;1;0;0;0;0;0;0;0;1;1;0;
2004 22 1;1043;24042150278;12;0;0;0;1;0;0;0;1;0;0;0;0;0;
2004 22 1;1044;24042140918;12;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1045;24042140925;12;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1046;24042140833;9;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1047;24042120451;12;0;0;1;1;0;0;0;0;1;0;1;0;0;
2004 22 1;1048;24042141069;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1049;24042210725;1;1;0;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1050;24042120042;1;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1051;24042110646;1;0;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1052;24042141056;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1053;24042120346;1;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1054;24042131175;1;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1055;24042110630;4;0;0;1;0;1;0;0;0;0;0;0;0;0;
2004 22 1;1056;24042210711;13;1;0;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1057;24042120294;7;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1058;24041951061;7;1;0;1;0;0;0;0;0;0;0;1;1;0;
2004 22 1;1059;24042141106;7;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1060;24042120287;7;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1061;24042160189;3;0;1;1;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1062;24042131237;13;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1063;24042141160;13;1;0;1;0;0;0;0;0;0;0;1;0;0;
2004 22 1;1064;24042120240;9;0;0;0;1;0;0;1;0;0;0;0;0;0;
2004 22 1;1065;24042141033;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1066;24042141053;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1067;24042120100;1;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1068;24042210724;1;1;0;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1069;24042120347;1;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1070;24042131254;1;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1071;24042120644;3;0;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1072;24042131005;3;1;0;0;0;0;0;0;0;0;0;0;1;0;
2004 22 1;1073;24042110392;3;0;0;1;1;0;0;0;0;0;1;1;0;0;
2004 22 1;1074;24042210669;1;1;0;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1075;24042120207;1;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1076;24042141026;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1077;24042131263;1;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1078;24042120311;1;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1079;24042141031;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1080;24042160013;1;0;0;0;1;0;0;0;1;0;0;0;0;0;
2004 22 1;1081;24042141038;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1082;24042110669;1;0;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1083;24042141063;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1084;24042120358;2;0;0;1;1;0;0;0;0;1;0;1;0;0;
2004 22 1;1085;24042140843;9;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1086;24042141020;9;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1087;24042150346;9;0;0;0;1;0;0;0;1;0;0;0;0;0;
2004 22 1;1088;24042141025;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1089;24042141028;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1090;24042120041;1;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1091;24042140967;1;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1092;24042160161;1;0;1;1;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1093;24042131042;1;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1094;24042120312;1;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1095;24042130593;1;1;0;1;0;0;0;0;0;0;0;0;1;0;
2004 22 1;1096;24042110445;4;0;0;1;0;1;0;0;0;0;0;0;0;0;
2004 22 1;1097;24042141093;7;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1098;24042120121;7;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1099;24042140847;7;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1100;24042210645;2;1;0;1;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1101;24042120337;5;0;0;0;1;0;0;1;0;0;1;0;0;0;
2004 22 1;1102;24042120467;10;0;1;1;0;0;0;0;0;0;0;1;0;0;
2004 22 1;1103;24042141157;10;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1104;24042160049;1;0;0;0;1;0;0;0;1;0;0;0;0;0;
2004 22 1;1105;24042140816;1;1;0;1;0;0;0;0;0;0;0;1;0;0;
2004 22 1;1106;24042131187;1;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1107;24042120104;1;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1108;24042141057;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1109;24042141083;7;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1110;24042120295;7;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1111;24042140913;7;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1112;24042120004;3;0;1;1;0;0;0;0;0;0;0;1;0;0;
2004 22 1;1113;24042210659;13;1;0;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1114;24042110272;4;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1115;24042131152;4;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1116;24042110446;4;0;0;1;0;1;0;0;0;0;0;0;0;0;
2004 22 1;1117;24042141071;13;1;0;1;0;0;0;0;0;0;0;1;0;0;
2004 22 1;1118;24042110310;7;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1119;24042130674;13;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1120;24042150507;13;0;1;0;0;0;0;0;1;0;0;0;1;0;
2004 22 1;1121;24042130692;13;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1122;24042120022;7;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1123;24042140856;7;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1124;24042141032;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1125;24042120079;1;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1126;24042210670;1;1;0;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1127;24042120152;1;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1128;24042141022;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1129;24042120805;1;0;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1130;24042120038;1;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1131;24042131147;1;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1132;24041631215;1;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1133;24042210531;13;1;0;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1134;24041631240;13;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1135;24042120352;3;0;0;1;1;0;0;0;0;1;0;1;0;0;
2004 22 1;1136;24042131110;1;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1137;24041204228;1;0;1;1;0;0;0;1;0;0;0;0;0;0;
2004 22 1;1138;24042130472;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1139;24042140915;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1140;24042140875;1;1;0;1;0;0;0;0;0;0;0;1;0;0;
2004 22 1;1141;24042120194;1;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1142;24042210723;1;1;0;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1143;24042141029;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1144;24042131101;1;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1145;24042120190;1;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1146;24042210529;13;1;0;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1147;24042120472;3;0;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1148;24042140869;3;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1149;24042120136;3;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1150;24042140894;3;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1151;24042210883;3;1;0;0;0;0;0;0;1;0;0;0;1;0;
2004 22 1;1152;24042131015;3;0;0;1;0;1;0;0;0;0;0;0;0;0;
2004 22 1;1153;24042131071;3;1;0;0;0;0;1;0;0;0;1;0;0;0;
2004 22 1;1154;24042140160;3;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1155;24042110961;3;0;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1156;24042140002;3;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1157;24042120433;5;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1158;24042210638;9;1;0;1;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1159;24042140813;7;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1160;24042120065;7;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1161;24042131292;7;1;0;0;0;0;1;1;0;0;0;0;0;0;
2004 22 1;1162;24042140937;12;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1163;24042120112;2;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1164;24041910696;3;1;0;1;0;0;0;0;0;0;0;1;0;0;
2004 22 1;1165;24042160170;3;0;1;1;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1166;24042141018;2;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1167;24042120338;2;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1168;24042140981;2;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1169;24042140817;1;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1170;24042120037;1;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1171;24042141045;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1172;24042210528;1;1;0;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1173;24042120278;1;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1174;24042141137;9;1;0;0;0;0;0;0;0;0;0;0;1;0;
2004 22 1;1175;24042110465;9;0;1;1;0;0;0;0;0;0;0;1;0;0;
2004 22 1;1176;24042140821;9;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1177;24042120209;2;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1178;24042130979;13;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1179;24042210530;13;1;0;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1180;24042120231;2;0;0;1;1;0;0;0;0;1;0;1;0;0;
2004 22 1;1181;24042141011;2;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1182;24042140848;13;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1183;24042120202;2;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1184;24042141009;2;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1185;24042110492;8;0;1;1;0;0;0;0;0;0;0;1;0;0;
2004 22 1;1186;24042210525;1;1;0;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1187;24042120333;1;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1188;24042141120;1;1;0;0;0;0;0;1;0;0;0;0;0;0;
2004 22 1;1189;24042141040;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1190;24042140901;1;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1191;24042120014;1;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1192;24042140866;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1193;24042160004;1;0;0;1;1;0;0;0;1;0;0;0;0;0;
2004 22 1;1194;24042141073;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1195;24042110582;11;0;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1196;24042130591;1;1;0;1;0;0;0;0;0;0;0;0;1;0;
2004 22 1;1197;24042204387;1;0;0;1;1;0;0;0;0;0;1;1;0;0;
2004 22 1;1198;24042131286;11;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1199;24042110478;11;0;0;1;0;1;0;0;0;0;0;0;0;0;
2004 22 1;1200;24042210696;11;1;0;1;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1201;24042120439;7;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1202;24042141168;8;1;0;1;0;0;0;0;0;0;0;1;0;0;
2004 22 1;1203;24042141170;7;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1204;24042120292;7;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1205;24041910573;7;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1206;24042140826;7;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1207;24042160009;7;0;0;1;1;0;0;0;1;0;0;1;0;0;
2004 22 1;1208;24042110680;7;0;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1209;24042140908;7;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1210;24042140146;7;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1211;24042141131;3;1;0;1;0;0;0;0;0;0;0;1;1;0;
2004 22 1;1212;24042120301;3;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1213;24042141140;1;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1214;24042210526;1;1;0;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1215;24042120274;1;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1216;24042140885;9;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1217;24042120106;9;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1218;24042140519;9;0;1;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1219;24042141017;2;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1220;24042120122;2;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1221;24042140979;2;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1222;24042131221;2;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1223;24042120068;2;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1224;24042141176;10;1;0;0;0;0;0;1;0;0;0;0;0;0;
2004 22 1;1225;24042141177;10;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1226;24042140416;10;0;1;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1227;24042141165;10;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1228;24042120066;2;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1229;24042140819;13;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1230;24042110444;4;0;0;1;0;1;0;0;0;0;0;0;0;0;
2004 22 1;1231;24042120415;3;0;0;0;1;0;0;0;0;1;0;0;0;0;
2004 22 1;1232;24042140878;3;1;0;1;0;0;0;0;0;0;0;1;0;0;
2004 22 1;1233;24042210869;3;1;0;0;0;0;0;0;1;0;0;0;0;0;
