Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8;LPRC9;
2004 22 4;948;39042231205;13;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;949;39042231412;13;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;950;39042241442;13;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;951;39042231651;13;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;952;39042231745;13;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;953;39042231841;13;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;954;39042040045;3;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;955;39042231515;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;956;39042231945;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;957;39042231271;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;958;39042231617;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;959;39042230789;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;960;39042120099;7;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;961;39042231164;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;962;39042231948;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;963;39042231364;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;964;39042250714;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;965;39042120028;7;1;1;0;0;1;0;0;0;0;0;0;
2004 22 4;966;39042231306;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;967;39042220725;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;968;39042230514;7;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;969;39042231657;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;970;39042231337;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;971;39042230786;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;972;39042231717;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;973;39042220042;11;1;0;0;1;0;0;0;0;0;0;0;
2004 22 4;974;39042221962;14;0;0;0;0;0;0;0;1;0;1;0;
2004 22 4;975;39042231280;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;976;39042231347;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;977;39042230158;11;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;978;39042231075;1;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;979;39042230491;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;980;39042231718;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;981;39042230855;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;982;39042030065;11;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;983;39042231765;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;984;39042231381;7;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;985;39042231605;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;986;39042250971;11;1;0;0;1;0;0;0;0;0;0;0;
2004 22 4;987;39042230961;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;988;39042221901;9;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;989;39042231843;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;990;39042231994;9;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;991;39042231794;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;992;39042220104;9;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;993;39042230970;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;994;39042231674;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;995;39042230104;3;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;996;39042231667;13;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;997;39042231126;10;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;998;39042120103;3;1;1;0;0;0;1;0;0;0;0;0;
2004 22 4;999;39042231380;6;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;1000;39042220267;6;0;0;0;1;0;0;0;0;0;1;0;
