Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;HPRC3;HPRC4;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8;LPRC9;LPRC10;LPRC11;LPRC12;
2004 22 3;750;25042320334;11;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;
2004 22 3;751;25042321072;11;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;
2004 22 3;752;25042330977;11;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;
2004 22 3;753;25042230500;11;1;0;1;1;0;1;0;0;0;0;1;0;1;0;0;1;
2004 22 3;754;25042320671;11;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;
2004 22 3;755;25042320425;11;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;
2004 22 3;756;25042340085;11;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
2004 22 3;757;25042320669;11;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;
2004 22 3;758;25042330868;16;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;
2004 22 3;759;25042320866;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;760;25042321356;16;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 3;761;25042320862;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;762;25042220445;16;1;1;1;1;0;1;0;1;0;0;1;0;0;1;0;1;
2004 22 3;763;25042321429;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 22 3;764;25042320898;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;765;25042330533;16;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;
2004 22 3;766;25042321362;16;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 3;767;25042240306;16;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;768;25042330975;11;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;
2004 22 3;769;25042320980;11;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;
2004 22 3;770;25042340872;11;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
2004 22 3;771;25042330895;11;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;
2004 22 3;772;25042320672;11;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;
2004 22 3;773;25042230670;11;1;0;1;1;0;1;0;0;0;0;1;0;1;0;0;1;
2004 22 3;774;25042340058;11;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;
2004 22 3;775;25042330390;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;776;25042320112;11;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;
2004 22 3;777;25042321394;11;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;
2004 22 3;778;25042330900;16;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;779;25042220518;16;1;1;1;1;0;1;0;1;0;0;1;0;0;1;0;1;
2004 22 3;780;25042321450;16;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;
2004 22 3;781;25042230396;16;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;782;25042321395;16;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;
2004 22 3;783;25042250483;16;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;784;25042320189;16;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;785;25042321366;16;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 3;786;25042320882;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;787;25042240537;16;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;788;25042330981;11;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;
2004 22 3;789;25042320027;11;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;
2004 22 3;790;25042330388;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;791;25042330921;11;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;
2004 22 3;792;25042320668;11;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;
2004 22 3;793;25042230567;11;1;0;1;1;1;1;0;0;0;0;1;0;1;0;0;1;
2004 22 3;794;25042330372;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;795;25042320317;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;
2004 22 3;796;25042260008;11;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;
2004 22 3;797;25042330375;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;798;25042240593;16;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;799;25042330676;16;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;
2004 22 3;800;25042321360;16;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 3;801;25042220456;16;1;1;1;1;1;1;0;1;0;0;1;0;0;1;0;1;
2004 22 3;802;25042330815;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
2004 22 3;803;25042321428;16;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;
2004 22 3;804;25042240564;16;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;805;25042340038;16;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;
2004 22 3;806;25042321437;16;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;
2004 22 3;807;25042240594;16;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;808;25042340823;11;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
2004 22 3;809;25042320323;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;
2004 22 3;810;25042340629;11;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;
2004 22 3;811;25042230564;11;1;0;1;1;1;1;0;0;0;0;1;0;1;0;0;1;
2004 22 3;812;25042340766;11;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
2004 22 3;813;25042330962;11;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;
2004 22 3;814;25042340906;11;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;
2004 22 3;815;25042420476;11;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
2004 22 3;816;25042340888;11;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;
2004 22 3;817;25042330373;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;818;25042220434;16;1;1;1;1;0;1;0;1;0;0;1;0;0;1;0;1;
2004 22 3;819;25042320811;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;820;25042321316;16;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 3;821;25042220207;16;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 22 3;822;25042330712;16;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;823;25042250392;16;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;824;25042220185;16;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 22 3;825;25042340675;16;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;
2004 22 3;826;25042330902;16;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;827;25042240703;16;1;0;1;1;0;1;0;0;0;1;1;0;0;0;0;1;
2004 22 3;828;25042320702;11;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;
2004 22 3;829;25042320245;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;
2004 22 3;830;25042321165;11;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;
2004 22 3;831;25042320673;11;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;
2004 22 3;832;25042330910;11;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;
2004 22 3;833;25042340704;11;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
2004 22 3;834;25042340838;11;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;
2004 22 3;835;25042330368;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;836;25042321132;11;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;
2004 22 3;837;25042330966;11;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;
2004 22 3;838;25042250391;16;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;839;25042320856;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;840;25042320605;16;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 22 3;841;25042250472;16;1;0;1;1;0;1;0;0;0;1;1;0;0;0;0;1;
2004 22 3;842;25042330790;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 22 3;843;25042330593;16;0;1;1;0;0;1;0;1;0;0;1;0;0;1;0;1;
2004 22 3;844;25042320870;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;845;25042321329;16;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;
2004 22 3;846;25042320666;16;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;
2004 22 3;847;25042320837;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;848;25042330379;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;849;25042320146;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;
2004 22 3;850;25042340803;11;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;
2004 22 3;851;25042340626;11;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;
2004 22 3;852;25042230569;11;1;0;1;1;1;1;0;0;0;0;1;0;1;0;0;1;
2004 22 3;853;25042050244;11;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;
2004 22 3;854;25042330976;11;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;
2004 22 3;855;25042340054;11;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
2004 22 3;856;25042330017;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;
2004 22 3;857;25042240608;11;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;
2004 22 3;858;25042321005;16;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;859;25042321438;16;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;
2004 22 3;860;25042330698;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
2004 22 3;861;25042320903;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;862;25042250459;16;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;1;
2004 22 3;863;25042340351;16;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 22 3;864;25042320814;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;865;25042321361;16;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 3;866;25042320824;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;867;25042220595;16;1;1;1;1;0;1;0;1;0;0;1;0;0;1;0;1;
2004 22 3;868;25042340087;11;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
2004 22 3;869;25042330961;11;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;
2004 22 3;870;25042321245;11;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;
2004 22 3;871;25042320691;11;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;
2004 22 3;872;25042330382;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;873;25042230565;11;1;0;1;1;1;1;0;0;0;0;1;0;1;0;0;1;
2004 22 3;874;25042050243;11;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;
2004 22 3;875;25042340052;11;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
2004 22 3;876;25042320025;11;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;
2004 22 3;877;25042330214;11;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;
2004 22 3;878;25042320892;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;879;25042240546;16;1;0;1;1;1;1;1;0;0;0;1;0;0;0;0;1;
2004 22 3;880;25042220141;16;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 22 3;881;25042330881;16;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;
2004 22 3;882;25042330897;16;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;883;25042240548;16;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;884;25042340362;16;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 22 3;885;25042321211;16;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;886;25042330691;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
2004 22 3;887;25042203434;16;1;1;1;1;0;1;0;1;0;0;1;0;0;1;0;1;
2004 22 3;888;25042340013;11;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;
2004 22 3;889;25042320349;11;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;
2004 22 3;890;25042320693;11;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;
2004 22 3;891;25042330046;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;
2004 22 3;892;25042340907;11;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;
2004 22 3;893;25042320680;11;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;
2004 22 3;894;25042240576;11;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;
2004 22 3;895;25042330384;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;896;25042340049;11;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
2004 22 3;897;25042330377;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;898;25042320884;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;899;25042321123;16;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;900;25042330916;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
2004 22 3;901;25042320861;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;902;25042430573;16;1;1;0;0;0;1;0;1;1;0;1;1;0;1;0;0;
2004 22 3;903;25042240018;16;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;
2004 22 3;904;25042320854;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;905;25042340349;16;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 22 3;906;25042340918;16;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;
2004 22 3;907;25042320432;16;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;908;25042330386;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;909;25042340066;11;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
2004 22 3;910;25042340016;11;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;
2004 22 3;911;25042330089;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;
2004 22 3;912;25042330911;11;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;1;
2004 22 3;913;25042050240;11;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;
2004 22 3;914;25042340722;11;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;
2004 22 3;915;25042340624;11;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;
2004 22 3;916;25042321246;11;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;
2004 22 3;917;25042330381;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;918;25042240568;16;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;919;25042330697;16;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;920;25042340356;16;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 22 3;921;25042320435;16;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;922;25042321357;16;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 3;923;25042320793;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;924;25042240422;16;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;925;25042330878;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
2004 22 3;926;25042320812;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;927;25042230395;16;1;1;1;1;0;1;0;1;0;0;1;0;0;1;0;1;
2004 22 3;928;25042330369;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;929;25042320596;11;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;
2004 22 3;930;25042320408;11;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;
2004 22 3;931;25042330391;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;932;25042320129;11;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;
2004 22 3;933;25042230568;11;1;0;1;1;1;1;0;0;0;0;1;0;1;0;0;1;
2004 22 3;934;25042330024;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;935;25042320346;11;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;
2004 22 3;936;25042250524;11;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;
2004 22 3;937;25042320643;11;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;
2004 22 3;938;25042320433;16;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;939;25042320784;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;940;25042320762;16;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 22 3;941;25042320838;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;942;25042321167;16;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;943;25042321318;16;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 3;944;25042320894;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;945;25042250468;16;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;
2004 22 3;946;25042340549;16;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;947;25042240571;16;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;948;25042330380;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;949;25042230508;11;1;1;1;0;0;1;0;1;0;1;1;0;1;1;0;0;
2004 22 3;950;25042320781;11;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;
2004 22 3;951;25042330376;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;952;25042320268;11;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;
2004 22 3;953;25042320695;11;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;
2004 22 3;954;25042330374;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;955;25042330367;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;956;25042321164;11;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;
2004 22 3;957;25042340621;11;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;
2004 22 3;958;25042330821;16;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;
2004 22 3;959;25042230647;16;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;960;25042320760;16;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 22 3;961;25042320830;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;962;25042240024;16;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;963;25042321315;16;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 3;964;25042320021;16;1;0;1;0;0;1;1;0;0;1;1;0;0;0;0;1;
2004 22 3;965;25042320877;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;966;25042340902;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
2004 22 3;967;25042240761;16;1;1;1;1;0;1;0;1;0;0;1;0;0;1;0;1;
2004 22 3;968;25042340055;11;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
2004 22 3;969;25042330893;11;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;
2004 22 3;970;25042320906;11;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;
2004 22 3;971;25042321038;11;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;
2004 22 3;972;25042340012;11;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;
2004 22 3;973;25042320700;11;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;
2004 22 3;974;25042330371;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;975;25042330383;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;976;25042250467;11;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;
2004 22 3;977;25042330015;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;
2004 22 3;978;25042240434;16;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;979;25042340338;16;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 22 3;980;25042340725;16;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;981;25042320843;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;982;25042340352;16;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 22 3;983;25042250005;16;0;0;1;1;0;1;1;0;0;1;1;0;0;0;0;1;
2004 22 3;984;25042320847;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;985;25042330865;16;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;
2004 22 3;986;25042220060;16;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 22 3;987;25042250486;16;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;988;25042330385;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;989;25042320031;11;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;
2004 22 3;990;25042340050;11;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
2004 22 3;991;25042250569;11;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;0;
2004 22 3;992;25042330586;11;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;
2004 22 3;993;25042230672;11;1;0;1;1;0;1;0;0;0;0;1;0;1;0;0;1;
2004 22 3;994;25042330387;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;995;25042340032;11;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
2004 22 3;996;25042320427;11;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;
2004 22 3;997;25042330370;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;998;25042330288;16;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 22 3;999;25042250492;16;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;1000;25042340901;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1001;25042320827;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1002;25042340350;16;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 22 3;1003;25042330828;16;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;1;
2004 22 3;1004;25042320846;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1005;25042330717;16;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 3;1006;25042220176;16;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 22 3;1007;25042320434;16;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1008;25042340732;11;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;
2004 22 3;1009;25042330213;11;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;
2004 22 3;1010;25042330824;11;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;
2004 22 3;1011;25042340053;11;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
2004 22 3;1012;25042250563;11;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;0;
2004 22 3;1013;25042320570;11;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;
2004 22 3;1014;25042320244;11;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;
2004 22 3;1015;25042330597;11;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;
2004 22 3;1016;25042330378;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;1017;25042340961;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;1018;25042250481;16;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;1019;25042320901;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1020;25042321368;16;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 3;1021;25042230464;16;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1022;25042340360;16;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 22 3;1023;25042330009;16;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;1;
2004 22 3;1024;25042320902;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1025;25042330853;16;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;
2004 22 3;1026;25042220072;16;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 22 3;1027;25042320960;16;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;1028;25042340051;11;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
2004 22 3;1029;25042250561;11;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;0;
2004 22 3;1030;25042330088;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;
2004 22 3;1031;25042230677;11;1;0;1;1;0;1;0;0;0;0;1;0;1;0;0;1;
