Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;HPRC3;HPRC4;HPRC5;HPRC6;HPRC7;HPRC8;HPRC9;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8;
2004 23 3;794;23042311264;11;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;
2004 23 3;795;23042450095;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;796;23042320019;11;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;797;23042320821;11;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;798;23042320279;11;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;799;23042320972;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;
2004 23 3;800;23042320167;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 23 3;801;23042320644;12;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;802;23042310254;12;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;803;23042310623;12;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;804;23042602237;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;805;23042320677;1;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;806;23042320927;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;807;23042320146;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;
2004 23 3;808;23042321042;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
2004 23 3;809;23042321018;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;810;23042320917;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;811;23042602241;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;812;23042320863;6;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;813;23042320922;6;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;814;23042320382;6;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;
2004 23 3;815;23042320687;6;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;816;23042320044;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;
2004 23 3;817;23042320841;6;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;818;23042320060;6;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;
2004 23 3;819;23042320860;6;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;820;23042320792;6;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;821;23042320879;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 23 3;822;23042320007;6;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;823;23042320691;6;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;824;23042320008;6;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;825;23042450016;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;826;23042311242;3;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;827;23042320836;3;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;828;23042450051;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;829;23042320941;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;830;23042321060;4;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;
2004 23 3;831;23042320332;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;832;23042320363;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;833;23042320339;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;834;23042450084;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;835;23042320322;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;836;23042320808;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;837;23042320115;4;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;
2004 23 3;838;23042321077;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;839;23042320943;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;840;23042320961;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;841;23042330160;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;
2004 23 3;842;23042320775;5;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;
2004 23 3;843;23042320667;1;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;844;23042320124;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;
2004 23 3;845;23042320168;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 23 3;846;23042320850;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;847;23042320825;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;848;23042320787;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;849;23042450027;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;850;23042310897;12;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;851;23042450085;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;852;23042320855;1;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;853;23042320811;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;
2004 23 3;854;23042320976;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;855;23042310896;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;856;23042321050;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;
2004 23 3;857;23042320586;1;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;858;23042320945;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;859;23042320274;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;
2004 23 3;860;23042320199;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;861;23042420075;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;862;23042320746;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;863;23042320676;1;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;864;23042320770;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;865;23042320883;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 23 3;866;23042320847;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;867;23042320824;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;868;23042310590;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;869;23042450021;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;870;23042320689;6;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;871;23042450103;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;872;23042320174;10;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;873;23042311263;10;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;
2004 23 3;874;23042450076;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;875;23042320913;10;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;876;23042320950;10;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;877;23042320814;2;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;
2004 23 3;878;23042320603;2;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;879;23042320045;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
2004 23 3;880;23042320822;2;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;
2004 23 3;881;23042320794;2;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;882;23042320180;2;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;883;23042320820;2;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;884;23042320857;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 23 3;885;23042320682;6;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;886;23042320923;6;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;887;23042320307;6;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;
2004 23 3;888;23042320686;6;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;889;23042450023;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;890;23042320127;6;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;
2004 23 3;891;23042311256;6;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;892;23042320826;6;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;893;23042320685;6;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;894;23042450030;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;895;23042320396;6;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;896;23042320285;6;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;
2004 23 3;897;23042320861;6;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;898;23042320844;6;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;899;23042320158;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 23 3;900;23042320607;2;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;901;23042450036;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;902;23042320736;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;903;23042320005;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;904;23042320023;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;905;23042320063;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;
2004 23 3;906;23042320956;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;
2004 23 3;907;23042320004;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;908;23042320730;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;909;23042320002;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;910;23042311004;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;911;23042310882;7;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;912;23042320911;7;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;913;23042330036;7;0;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;914;23042311007;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;915;23042320744;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1;0;1;
2004 23 3;916;23042320786;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;917;23042320739;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;918;23042320579;1;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;919;23042320183;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;
2004 23 3;920;23042320789;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;921;23042320823;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;922;23042320577;1;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;923;23042320763;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;
2004 23 3;924;23042320830;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;925;23042321094;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;926;23042320370;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;927;23042320341;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;928;23042320768;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;929;23042321056;4;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;
2004 23 3;930;23042320361;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;931;23042320081;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;932;23042310996;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;933;23042310696;7;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;
2004 23 3;934;23042320914;10;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;935;23042320240;10;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;936;23042320957;10;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;937;23042321107;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;938;23042320154;2;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;
2004 23 3;939;23042320657;1;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;940;23042320003;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;941;23042320926;7;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;942;23042311000;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;943;23042320048;10;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;944;23042320722;10;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;
2004 23 3;945;23042311431;10;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;
2004 23 3;946;23042320041;10;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;947;23042330163;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;
2004 23 3;948;23042320799;10;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;949;23042320915;10;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;950;23042320777;10;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;951;23042330158;10;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;
2004 23 3;952;23042320892;10;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;953;23042320232;12;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;
2004 23 3;954;23042330164;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;
2004 23 3;955;23042320634;12;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;956;23042310723;12;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;957;23042310701;12;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;958;23042450031;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;959;23042320630;12;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;960;23042320243;12;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;
2004 23 3;961;23042320346;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;962;23042321059;4;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;
2004 23 3;963;23042310780;4;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;
2004 23 3;964;23042320349;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;965;23042320342;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;966;23042450072;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;967;23042310021;9;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;968;23042311236;9;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;969;23042450104;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;970;23042320666;1;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;971;23042320064;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;
2004 23 3;972;23042320846;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;973;23042320724;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;974;23042320671;1;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;975;23042320793;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;
2004 23 3;976;23042320272;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;977;23042320100;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;978;23042320229;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;979;23042320128;2;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1;0;1;
2004 23 3;980;23042321039;2;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;
2004 23 3;981;23042320898;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;982;23042320082;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;983;23042320717;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;984;23042320170;7;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;
2004 23 3;985;23042311005;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;986;23042320891;7;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;987;23042311010;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;988;23042320622;7;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;989;23042310999;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;990;23042320909;7;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;991;23042311210;7;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;992;23042320626;7;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;993;23042330133;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;
2004 23 3;994;23042320845;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;995;23042320919;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;996;23042320673;1;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;997;23042321108;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;998;23042320214;9;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;999;23042320955;9;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1000;23042321116;9;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;
2004 23 3;1001;23042320159;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 23 3;1002;23042320200;9;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1003;23042320283;9;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;
2004 23 3;1004;23042320751;9;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1005;23042450065;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;1006;23042320833;9;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1007;23042450080;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;1008;23042320312;2;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1009;23042320767;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;
2004 23 3;1010;23042320700;2;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;1011;23042330603;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;
2004 23 3;1012;23042320818;2;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1013;23042320267;2;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1014;23042320706;2;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;1015;23042320747;2;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;
2004 23 3;1016;23042321093;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;1017;23042320379;9;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1018;23042320047;9;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1019;23042320165;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 23 3;1020;23042320624;7;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;1021;23042320258;7;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1022;23042320164;7;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;
2004 23 3;1023;23042320837;7;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1024;23042310995;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;1025;23042320195;7;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1026;23042320750;7;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;
2004 23 3;1027;23042320618;7;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;1028;23042320029;7;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1029;23042321090;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;1030;23042320091;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1031;23042320208;4;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;
2004 23 3;1032;23042320106;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1033;23042320390;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;
2004 23 3;1034;23042320351;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1035;23042320371;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1036;23042320259;2;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1;0;1;
2004 23 3;1037;23042450012;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;1038;23042320330;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1039;23042320362;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1040;23042320321;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1041;23042321073;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1042;23042320320;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1043;23042320331;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1044;23042450088;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;1045;23042320337;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1046;23042320103;4;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1047;23042450053;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;1048;23042320790;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1049;23042320594;1;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;1050;23042320027;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1051;23042320302;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;
2004 23 3;1052;23042320963;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;
2004 23 3;1053;23042320772;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1054;23042320659;1;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;1055;23042320761;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;
2004 23 3;1056;23042320848;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1057;23042450066;13;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
2004 23 3;1058;23042320986;12;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1059;23042310520;12;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1060;23042320631;12;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;
2004 23 3;1061;23042320160;12;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 23 3;1062;23042320778;12;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
2004 23 3;1063;23041911230;12;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;
